player1,player2,match_results,results_set,upset_results,results_set_with_dates,upset_results_set_with_dates,or,p_value_fisher,expected_wins_p1,expected_wins_p2,actual_wins_p1,actual_wins_p2
Isner J.,Mannarino A.,"['p1', 'p1', 'p1', 'p1', 'p1', 'p1', 'p1', 'p1']","['N', 'N', 'N', 'N', 'N', 'N', 'N', 'N']",[],"['2010-10-27', '2013-07-10', '2015-05-04', '2015-10-12', '2016-03-15', '2016-08-04', '2019-02-22', '2019-02-26']","['2010-10-27', '2013-07-10', '2015-05-04', '2015-10-12', '2016-03-15', '2016-08-04', '2019-02-22', '2019-02-26']",0.0,0.4666666666666667,6.0559541027960275,1.944045897203972,8,0
Groth S.,Isner J.,['p2'],['N'],[],['2017-07-19'],['2017-07-19'],nan,1.0,0.2180176391396402,0.7819823608603599,0,1
Berankis R.,Isner J.,"['p2', 'p2', 'p2']","['N', 'N', 'N']",[],"['2013-04-13', '2015-07-31', '2015-08-08']","['2013-04-13', '2015-07-31', '2015-08-08']",nan,1.0,0.791593489627601,2.2084065103723987,0,3
Isner J.,Mayer L.,"['p1', 'p1', 'p1']","['N', 'N', 'N']",[],"['2015-05-13', '2017-04-13', '2017-10-05']","['2015-05-13', '2017-04-13', '2017-10-05']",nan,1.0,2.107057001252629,0.8929429987473714,3,0
Devvarman S.,Isner J.,['p2'],['N'],[],['2013-08-01'],['2013-08-01'],nan,1.0,0.28721320719596033,0.7127867928040397,0,1
Ball C.,Isner J.,['p1'],['U'],['UW'],['2009-07-31'],['2009-07-31'],nan,1.0,0.24256796385530233,0.7574320361446977,1,0
Isner J.,Janowicz J.,['p1'],['N'],[],['2016-01-19'],['2016-01-19'],nan,1.0,0.7648253626848035,0.2351746373151966,1,0
Dimitrov G.,Isner J.,"['p2', 'p1', 'p2']","['U', 'N', 'U']","['UL', 'UL']","['2015-03-31', '2017-08-19', '2017-11-02']","['2015-03-31', '2017-08-19', '2017-11-02']",2.0,1.0,1.8808745820341692,1.1191254179658305,1,2
Isner J.,Tomic B.,"['p1', 'p1']","['N', 'N']",[],"['2012-03-02', '2019-02-14']","['2012-03-02', '2019-02-14']",nan,1.0,1.3108340380540493,0.6891659619459507,2,0
Evans D.,Isner J.,"['p1', 'p2']","['U', 'N']",['UW'],"['2019-02-23', '2019-10-03']","['2019-02-23', '2019-10-03']",0.0,1.0,0.784389403181631,1.215610596818369,1,1
Isner J.,Zeballos H.,"['p1', 'p1', 'p1', 'p1']","['U', 'N', 'N', 'N']",['UW'],"['2010-04-26', '2011-04-07', '2012-04-13', '2018-05-31']","['2010-04-26', '2011-04-07', '2012-04-13', '2018-05-31']",nan,1.0,3.1606017237213724,0.8393982762786276,4,0
Ilhan M.,Isner J.,['p2'],['N'],[],['2009-09-03'],['2009-09-03'],nan,1.0,0.27366973395544536,0.7263302660445545,0,1
Donskoy E.,Isner J.,"['p1', 'p2']","['U', 'N']",['UW'],"['2013-06-17', '2013-06-24']","['2013-06-17', '2013-06-24']",0.0,1.0,0.34036394537885345,1.6596360546211466,1,1
Haider-Maurer A.,Isner J.,['p2'],['N'],[],['2015-01-22'],['2015-01-22'],nan,1.0,0.1482445626844586,0.8517554373155414,0,1
Isner J.,Millman J.,"['p1', 'p1', 'p1', 'p1']","['N', 'N', 'N', 'N']",[],"['2015-10-08', '2016-05-24', '2019-03-01', '2020-08-24']","['2015-10-08', '2016-05-24', '2019-03-01', '2020-08-24']",0.0,0.4285714285714286,2.8129033451334893,1.1870966548665103,4,0
Ebden M.,Isner J.,"['p2', 'p2', 'p2', 'p1', 'p2', 'p2']","['N', 'N', 'N', 'U', 'N', 'N']",['UW'],"['2012-03-14', '2015-07-01', '2017-07-23', '2018-01-15', '2018-07-28', '2019-07-19']","['2012-03-14', '2015-07-01', '2017-07-23', '2018-01-15', '2018-07-28', '2019-07-19']",1.25,1.0,1.1938033832859465,4.806196616714054,1,5
