player1,player2,match_results,results_set,upset_results,results_set_with_dates,upset_results_set_with_dates,or,p_value_fisher,expected_wins_p1,expected_wins_p2,actual_wins_p1,actual_wins_p2
Cipolla F.,Gil F.,['p2'],['N'],[],['2011-04-26'],['2011-04-26'],nan,1.0,0.2306238185255198,0.7693761814744802,0,1
Gil F.,Sela D.,['p2'],['N'],[],['2011-06-20'],['2011-06-20'],nan,1.0,0.18488745980707394,0.8151125401929261,0,1
Gil F.,Tsonga J.W.,"['p2', 'p2', 'p2']","['N', 'N', 'N']",[],"['2009-02-07', '2010-10-27', '2012-01-21']","['2009-02-07', '2010-10-27', '2012-01-21']",nan,1.0,0.2779093139841728,2.7220906860158274,0,3
Andujar P.,Gil F.,"['p2', 'p2', 'p2']","['N', 'N', 'U']",['UL'],"['2009-02-10', '2010-02-09', '2012-02-01']","['2009-02-10', '2010-02-09', '2012-02-01']",inf,0.4000000000000001,1.4836182621054879,1.5163817378945124,0,3
Gil F.,Roger-Vasselin E.,['p1'],['U'],['UW'],['2010-10-25'],['2010-10-25'],nan,1.0,0.26666666666666666,0.7333333333333333,1,0
Gil F.,Giraldo S.,['p1'],['U'],['UW'],['2010-05-06'],['2010-05-06'],nan,1.0,0.39641943734015345,0.6035805626598465,1,0
Darcis S.,Gil F.,['p1'],['N'],[],['2011-08-22'],['2011-08-22'],nan,1.0,0.6513317191283292,0.34866828087167073,1,0
Gil F.,Riba P.,['p2'],['U'],['UL'],['2009-09-22'],['2009-09-22'],nan,1.0,0.5190090621481045,0.48099093785189556,0,1
Gil F.,Isner J.,"['p2', 'p2']","['N', 'N']",[],"['2010-09-01', '2012-03-10']","['2010-09-01', '2012-03-10']",nan,1.0,0.3172164090579133,1.6827835909420867,0,2
Cuevas P.,Gil F.,"['p1', 'p1', 'p2']","['N', 'N', 'U']",['UL'],"['2010-02-10', '2010-03-11', '2011-01-17']","['2010-02-10', '2010-03-11', '2011-01-17']",0.5,1.0,1.857112036899271,1.142887963100729,2,1
Gil F.,Petzschner P.,['p1'],['U'],['UW'],['2009-08-25'],['2009-08-25'],nan,1.0,0.40080304746216416,0.599196952537836,1,0
Bellucci T.,Gil F.,"['p1', 'p2']","['N', 'U']",['UL'],"['2009-02-13', '2012-03-21']","['2009-02-13', '2012-03-21']",inf,1.0,1.3467520351152111,0.6532479648847889,1,1
Gil F.,Machado R.,['p1'],['N'],[],['2010-05-07'],['2010-05-07'],nan,1.0,0.5253333333333333,0.4746666666666666,1,0
De Voest R.,Gil F.,['p2'],['U'],['UL'],['2009-02-05'],['2009-02-05'],nan,1.0,0.5866845859609221,0.4133154140390778,0,1
Devvarman S.,Gil F.,['p1'],['U'],['UW'],['2009-08-31'],['2009-08-31'],nan,1.0,0.4452265029635902,0.5547734970364098,1,0
Gil F.,Marchenko I.,['p2'],['N'],[],['2011-06-14'],['2011-06-14'],nan,1.0,0.40568475452196384,0.5943152454780362,0,1
Dimitrov G.,Gil F.,['p1'],['N'],[],['2012-07-12'],['2012-07-12'],nan,1.0,0.7289915966386554,0.2710084033613445,1,0
Gil F.,Ilhan M.,['p1'],['N'],[],['2012-07-10'],['2012-07-10'],nan,1.0,0.6354679802955665,0.36453201970443344,1,0
