player1,player2,match_results,results_set,upset_results,results_set_with_dates,upset_results_set_with_dates,or,p_value_fisher,expected_wins_p1,expected_wins_p2,actual_wins_p1,actual_wins_p2
Larcherde Brito M.,Sharapova M.,['p1'],['U'],['UW'],['26/06/2013'],['26/06/2013'],nan,1.0,0.016515965094871552,0.9834840349051285,1,0
Martic P.,Sharapova M.,['p2'],['N'],[],['19/01/2015'],['19/01/2015'],nan,1.0,0.03457512482219007,0.96542487517781,0,1
Groth J.,Sharapova M.,['p2'],['N'],[],['31/08/2010'],['31/08/2010'],nan,1.0,0.16919433651696167,0.8308056634830383,0,1
Robson L.,Sharapova M.,['p2'],['N'],[],['24/06/2011'],['24/06/2011'],nan,1.0,0.03591693434507293,0.9640830656549271,0,1
Oudin M.,Sharapova M.,['p1'],['U'],['UW'],['05/09/2009'],['05/09/2009'],nan,1.0,0.1458309151616559,0.8541690848383442,1,0
Dulgheru A.,Sharapova M.,['p2'],['N'],[],['27/08/2014'],['27/08/2014'],nan,1.0,0.027617397438586447,0.9723826025614136,0,1
Mchale C.,Sharapova M.,['p2'],['N'],[],['04/09/2009'],['04/09/2009'],nan,1.0,0.09571452509001127,0.9042854749099888,0,1
Rodionova An.,Sharapova M.,['p2'],['N'],[],['25/06/2012'],['25/06/2012'],nan,1.0,0.02640901750597113,0.973590982494029,0,1
Sharapova M.,Vandeweghe C.,['p1'],['N'],[],['07/07/2015'],['07/07/2015'],nan,1.0,0.8771489545691853,0.1228510454308146,1,0
Doi M.,Sharapova M.,['p2'],['N'],[],['16/01/2013'],['16/01/2013'],nan,1.0,0.04101427312470703,0.958985726875293,0,1
Halep S.,Sharapova M.,"['p2', 'p2']","['N', 'U']",['UL'],"['07/06/2014', '29/08/2017']","['07/06/2014', '29/08/2017']",nan,1.0,0.7181159344164323,1.2818840655835677,0,2
Pervak K.,Sharapova M.,"['p2', 'p2']","['N', 'N']",[],"['25/05/2010', '26/05/2014']","['25/05/2010', '26/05/2014']",nan,1.0,0.09168251391574633,1.9083174860842536,0,2
Riske A.,Sharapova M.,['p2'],['N'],[],['28/06/2014'],['28/06/2014'],nan,1.0,0.037407370950505475,0.9625926290494945,0,1
Lucic M.,Sharapova M.,['p2'],['N'],[],['24/05/2011'],['24/05/2011'],nan,1.0,0.050213260800807055,0.9497867391991929,0,1
Hampton J.,Sharapova M.,['p2'],['N'],[],['19/01/2012'],['19/01/2012'],nan,1.0,0.02825104991581504,0.9717489500841849,0,1
Garcia C.,Sharapova M.,['p2'],['N'],[],['26/05/2011'],['26/05/2011'],nan,1.0,0.06438073000149981,0.9356192699985003,0,1
Davis L.,Sharapova M.,['p2'],['N'],[],['22/01/2016'],['22/01/2016'],nan,1.0,0.05142070705712651,0.9485792929428734,0,1
Begu I.,Sharapova M.,['p2'],['N'],[],['03/07/2015'],['03/07/2015'],nan,1.0,0.11460276679351765,0.8853972332064823,0,1
Sharapova M.,Watson H.,['p1'],['N'],[],['29/08/2011'],['29/08/2011'],nan,1.0,0.9611505567540526,0.038849443245947454,1,0
Panova A.,Sharapova M.,['p2'],['N'],[],['21/01/2015'],['21/01/2015'],nan,1.0,0.01647811322620351,0.9835218867737965,0,1
