player1,player2,match_results,results_set,upset_results,results_set_with_dates,upset_results_set_with_dates,or,p_value_fisher,expected_wins_p1,expected_wins_p2,actual_wins_p1,actual_wins_p2
Giorgi C.,Stephens S.,"['p2', 'p1', 'p2', 'p1']","['N', 'U', 'N', 'N']",['UW'],"['15/08/2012', '08/01/2018', '02/06/2018', '19/09/2019']","['15/08/2012', '08/01/2018', '02/06/2018', '19/09/2019']",0.5,1.0,1.625164969120115,2.374835030879885,2,2
Bouchard E.,Stephens S.,"['p2', 'p1', 'p2', 'p1']","['N', 'U', 'N', 'U']","['UW', 'UW']","['03/08/2012', '24/09/2013', '01/10/2013', '13/03/2016']","['03/08/2012', '24/09/2013', '01/10/2013', '13/03/2016']",0.5,1.0,1.5581522828464434,2.4418477171535566,2,2
Stephens S.,Zheng S.,"['p1', 'p1', 'p2']","['N', 'N', 'U']",['UL'],"['02/10/2018', '08/05/2019', '01/10/2019']","['02/10/2018', '08/05/2019', '01/10/2019']",inf,1.0,2.2178898193273753,0.7821101806726249,2,1
Putintseva Y.,Stephens S.,"['p1', 'p1', 'p2']","['U', 'U', 'N']","['UW', 'UW']","['23/05/2018', '09/01/2019', '15/08/2019']","['23/05/2018', '09/01/2019', '15/08/2019']",0.0,0.4000000000000001,0.8088302065964232,2.1911697934035765,2,1
Barty A.,Stephens S.,['p2'],['N'],[],['01/09/2017'],['01/09/2017'],nan,1.0,0.5362631173508395,0.4637368826491604,0,1
Gavrilova D.,Stephens S.,['p2'],['N'],[],['08/04/2016'],['08/04/2016'],nan,1.0,0.33625900927896146,0.6637409907210384,0,1
Stephens S.,Witthoeft C.,['p1'],['N'],[],['05/01/2016'],['05/01/2016'],nan,1.0,0.8405682973961408,0.15943170260385914,1,0
Beck A.,Stephens S.,['p2'],['N'],[],['25/08/2014'],['25/08/2014'],nan,1.0,0.34874177830619524,0.6512582216938048,0,1
Stephens S.,Wang Q.,"['p2', 'p2']","['U', 'U']","['UL', 'UL']","['18/01/2016', '25/09/2017']","['18/01/2016', '25/09/2017']",inf,0.3333333333333333,1.6359425033396982,0.36405749666030185,0,2
Stephens S.,Svitolina E.,"['p1', 'p2', 'p2']","['N', 'U', 'U']","['UL', 'UL']","['18/01/2014', '02/04/2014', '28/10/2018']","['18/01/2014', '02/04/2014', '28/10/2018']",2.0,1.0,1.7919764788070716,1.2080235211929287,1,2
Muguruza G.,Stephens S.,"['p1', 'p2', 'p2', 'p1']","['N', 'U', 'U', 'N']","['UL', 'UL']","['29/09/2015', '26/03/2018', '02/06/2019', '15/09/2020']","['29/09/2015', '26/03/2018', '02/06/2019', '15/09/2020']",2.0,1.0,2.5542437664078728,1.445756233592127,2,2
Stephens S.,Vekic D.,"['p1', 'p2', 'p2']","['N', 'U', 'U']","['UL', 'UL']","['17/05/2016', '02/07/2018', '18/09/2018']","['17/05/2016', '02/07/2018', '18/09/2018']",inf,0.4000000000000001,2.4715609005938095,0.5284390994061904,1,2
Gasparyan M.,Stephens S.,['p2'],['N'],[],['23/05/2016'],['23/05/2016'],nan,1.0,0.2819654107807988,0.7180345892192013,0,1
Kichenok N.,Stephens S.,['p2'],['N'],[],['17/05/2015'],['17/05/2015'],nan,1.0,0.09698654359330522,0.9030134564066947,0,1
Jabeur O.,Stephens S.,"['p1', 'p2']","['U', 'N']",['UW'],"['17/10/2018', '22/03/2019']","['17/10/2018', '22/03/2019']",0.0,1.0,0.4578532103551266,1.5421467896448733,1,1
Pereira T.,Stephens S.,['p2'],['N'],[],['30/04/2016'],['30/04/2016'],nan,1.0,0.12493203784528349,0.8750679621547165,0,1
Stephens S.,Townsend T.,['p1'],['N'],[],['14/01/2019'],['14/01/2019'],nan,1.0,0.8241011080836084,0.1758988919163917,1,0
Kontaveit A.,Stephens S.,"['p2', 'p1']","['U', 'U']","['UL', 'UW']","['03/06/2018', '23/09/2018']","['03/06/2018', '23/09/2018']",0.0,1.0,0.7689358033696972,1.2310641966303029,1,1
Schmiedlova A.,Stephens S.,['p2'],['N'],[],['19/08/2013'],['19/08/2013'],nan,1.0,0.15505032609696046,0.8449496739030395,0,1
Linette M.,Stephens S.,"['p2', 'p2']","['N', 'U']",['UL'],"['05/08/2015', '29/09/2019']","['05/08/2015', '29/09/2019']",nan,1.0,0.5876128075866175,1.4123871924133824,0,2
Maria T.,Stephens S.,"['p2', 'p1']","['N', 'U']",['UW'],"['15/08/2018', '25/03/2019']","['15/08/2018', '25/03/2019']",0.0,1.0,0.40458056482974897,1.595419435170251,1,1
Kovinic D.,Stephens S.,['p2'],['N'],[],['06/04/2016'],['06/04/2016'],nan,1.0,0.29679532300595773,0.7032046769940423,0,1
Ozaki R.,Stephens S.,['p1'],['U'],['UW'],['20/07/2016'],['20/07/2016'],nan,1.0,0.11614851983904836,0.8838514801609517,1,0
Bencic B.,Stephens S.,['p2'],['N'],[],['30/03/2015'],['30/03/2015'],nan,1.0,0.48266938675589416,0.5173306132441059,0,1
Haddad Maia B.,Stephens S.,['p1'],['U'],['UW'],['27/02/2019'],['27/02/2019'],nan,1.0,0.21762044096764574,0.7823795590323543,1,0
Cepede Royg V.,Stephens S.,['p2'],['N'],[],['25/05/2016'],['25/05/2016'],nan,1.0,0.12719205859909985,0.8728079414009002,0,1
Peterson R.,Stephens S.,['p1'],['U'],['UW'],['30/07/2019'],['30/07/2019'],nan,1.0,0.2657371031634681,0.7342628968365319,1,0
Osaka N.,Stephens S.,"['p2', 'p2']","['N', 'U']",['UL'],"['26/02/2016', '22/10/2018']","['26/02/2016', '22/10/2018']",nan,1.0,0.9134302809272459,1.0865697190727543,0,2
Abanda F.,Stephens S.,['p2'],['N'],[],['08/08/2018'],['08/08/2018'],nan,1.0,0.13456037143395724,0.8654396285660427,0,1
Sasnovich A.,Stephens S.,['p1'],['U'],['UW'],['25/09/2015'],['25/09/2015'],nan,1.0,0.18784603798196772,0.8121539620180324,1,0
Ostapenko J.,Stephens S.,"['p2', 'p1']","['N', 'N']",[],"['31/03/2018', '25/06/2019']","['31/03/2018', '25/06/2019']",0.0,1.0,0.9133191816361799,1.0866808183638201,1,1
Kasatkina D.,Stephens S.,"['p2', 'p1', 'p2']","['U', 'N', 'N']",['UL'],"['08/04/2016', '12/03/2018', '05/06/2018']","['08/04/2016', '12/03/2018', '05/06/2018']",2.0,1.0,1.7878233899411367,1.2121766100588636,1,2
Sorribes Tormo S.,Stephens S.,"['p2', 'p2']","['N', 'N']",[],"['02/04/2019', '29/05/2019']","['02/04/2019', '29/05/2019']",nan,1.0,0.3767602057898482,1.6232397942101517,0,2
Bouzkova M.,Stephens S.,['p1'],['U'],['UW'],['07/08/2019'],['07/08/2019'],nan,1.0,0.13873327673312566,0.8612667232668744,1,0
Stephens S.,Wang Yaf.,"['p1', 'p1']","['N', 'N']",[],"['04/07/2019', '24/09/2019']","['04/07/2019', '24/09/2019']",nan,1.0,1.3835140310317358,0.6164859689682645,2,0
Frech M.,Stephens S.,['p2'],['N'],[],['30/05/2018'],['30/05/2018'],nan,1.0,0.09188163319732254,0.9081183668026773,0,1
Chirico L.,Stephens S.,"['p2', 'p2']","['N', 'N']",[],"['07/08/2015', '24/02/2016']","['07/08/2015', '24/02/2016']",nan,1.0,0.32047996615106933,1.6795200338489307,0,2
Stephens S.,Strycova B.,"['p1', 'p1']","['N', 'N']",[],"['29/06/2015', '14/05/2018']","['29/06/2015', '14/05/2018']",nan,1.0,1.4708906558764614,0.5291093441235386,2,0
Stephens S.,Tig P.M.,['p2'],['U'],['UL'],['02/05/2016'],['02/05/2016'],nan,1.0,0.9147266945774671,0.08527330542253284,0,1
