player1,player2,results_set,upset_results_set,num_runs_s1,num_non_upset,num_upsets,num_matches,ww_z_s1,p_val_1_s1,p_val_2_s1,num_runs_s2,num_uw,num_ul,ww_z_s2,p_val_1_s2,p_val_2_s2,p_val_1_s1_adj,p_val_2_s1_adj,p_val_1_s2_adj,p_val_2_s2_adj
Devvarman S.,Verdasco F.,"[('2012-10-02', 'N')]",[],1,,,,,,,,,,,,,
Ball C.,Verdasco F.,"[('2010-01-19', 'N')]",[],1,,,,,,,,,,,,,
Ito T.,Verdasco F.,"[('2012-09-25', 'N')]",[],1,,,,,,,,,,,,,
Dimitrov G.,Verdasco F.,"[('2013-07-13', 'N'), ('2014-09-29', 'N'), ('2015-04-14', 'N'), ('2018-03-11', 'U'), ('2018-06-01', 'U'), ('2018-08-07', 'N'), ('2019-04-24', 'N')]","[('2018-03-11', 'UL'), ('2018-06-01', 'UL')]",3,5,2,7,0.9114654303753,0.1810250961001792,0.3620501922003584,,,,,,,
Tomic B.,Verdasco F.,"[('2012-01-16', 'N'), ('2014-10-17', 'U'), ('2015-10-11', 'N'), ('2016-06-29', 'N'), ('2018-06-15', 'N')]","[('2014-10-17', 'UW')]",3,4,1,5,0.8164965809277259,0.20710808912126266,0.4142161782425253,,,,,,,
Evans D.,Verdasco F.,"[('2019-05-28', 'N')]",[],1,,,,,,,,,,,,,
Verdasco F.,Zeballos H.,"[('2013-05-14', 'N'), ('2014-03-10', 'N'), ('2016-03-27', 'U'), ('2017-08-22', 'U')]","[('2016-03-27', 'UL'), ('2017-08-22', 'UL')]",2,2,2,4,1.224744871391589,0.11033568095992347,0.22067136191984693,,,,,,,
Ilhan M.,Verdasco F.,"[('2011-09-01', 'N')]",[],1,,,,,,,,,,,,,
Donskoy E.,Verdasco F.,"[('2020-01-21', 'N')]",[],1,,,,,,,,,,,,,
Millot V.,Verdasco F.,"[('2017-08-03', 'U')]","[('2017-08-03', 'UW')]",1,,,,,,,,,,,,,
Millman J.,Verdasco F.,"[('2019-06-24', 'U'), ('2020-10-20', 'N'), ('2020-10-28', 'N')]","[('2019-06-24', 'UL')]",2,2,1,3,0.7071067811865469,0.2397500610934769,0.4795001221869538,,,,,,,
Ebden M.,Verdasco F.,"[('2019-02-12', 'N')]",[],1,,,,,,,,,,,,,
Reister J.,Verdasco F.,"[('2012-07-17', 'U')]","[('2012-07-17', 'UW')]",1,,,,,,,,,,,,,
Dolgopolov O.,Verdasco F.,"[('2013-06-17', 'U')]","[('2013-06-17', 'UL')]",1,,,,,,,,,,,,,
Robert S.,Verdasco F.,"[('2010-07-15', 'N')]",[],1,,,,,,,,,,,,,
Matosevic M.,Verdasco F.,"[('2011-08-04', 'N'), ('2013-04-16', 'U'), ('2014-06-23', 'U')]","[('2013-04-16', 'UW'), ('2014-06-23', 'UW')]",2,1,2,3,0.7071067811865469,0.2397500610934769,0.4795001221869538,,,,,,,
Verdasco F.,Zemlja G.,"[('2012-06-28', 'N')]",[],1,,,,,,,,,,,,,
Brown D.,Verdasco F.,"[('2014-07-16', 'U')]","[('2014-07-16', 'UW')]",1,,,,,,,,,,,,,
Smyczek T.,Verdasco F.,"[('2013-02-13', 'U'), ('2013-08-20', 'N')]","[('2013-02-13', 'UW')]",2,1,1,2,,,,,,,,,,
Krajinovic F.,Verdasco F.,"[('2020-01-08', 'U')]","[('2020-01-08', 'UL')]",1,,,,,,,,,,,,,
Ramos-Vinolas A.,Verdasco F.,"[('2016-07-17', 'U'), ('2016-08-16', 'N'), ('2017-07-21', 'N'), ('2019-07-17', 'U'), ('2019-07-24', 'U')]","[('2016-07-17', 'UW'), ('2019-07-17', 'UW'), ('2019-07-24', 'UW')]",3,2,3,5,0.43643578047198467,0.3312602917700288,0.6625205835400576,,,,,,,
Gojowczyk P.,Verdasco F.,"[('2018-08-06', 'N')]",[],1,,,,,,,,,,,,,
Raonic M.,Verdasco F.,"[('2011-02-13', 'N'), ('2011-02-17', 'U'), ('2011-05-08', 'N'), ('2013-05-07', 'U'), ('2013-10-09', 'N'), ('2015-09-02', 'N')]","[('2011-02-17', 'UW'), ('2013-05-07', 'UL')]",5,4,2,6,1.4142135623730951,0.07864960352514251,0.15729920705028502,,,,,,,
Fabbiano T.,Verdasco F.,"[('2019-02-25', 'N'), ('2019-07-05', 'N')]",[],1,,,,,,,,,,,,,
Verdasco F.,Zhang Z.,"[('2013-10-08', 'N'), ('2014-01-14', 'N')]",[],1,,,,,,,,,,,,,
Bautista R.,Verdasco F.,"[('2013-07-17', 'N'), ('2014-05-06', 'U'), ('2015-06-15', 'U')]","[('2014-05-06', 'UW'), ('2015-06-15', 'UL')]",2,1,2,3,0.7071067811865469,0.2397500610934769,0.4795001221869538,,,,,,,
Marti J.,Verdasco F.,"[('2012-02-16', 'N')]",[],1,,,,,,,,,,,,,
Bagnis F.,Verdasco F.,"[('2016-07-15', 'N'), ('2017-07-20', 'N')]",[],1,,,,,,,,,,,,,
Lajovic D.,Verdasco F.,"[('2015-02-12', 'U'), ('2016-08-02', 'N'), ('2016-09-20', 'U'), ('2017-10-02', 'U'), ('2018-07-24', 'U')]","[('2015-02-12', 'UW'), ('2016-09-20', 'UW'), ('2017-10-02', 'UW'), ('2018-07-24', 'UL')]",3,1,4,5,0.8164965809277259,0.20710808912126266,0.4142161782425253,,,,,,,
Kuznetsov An.,Verdasco F.,"[('2012-07-13', 'N'), ('2014-08-28', 'U')]","[('2014-08-28', 'UW')]",2,1,1,2,,,,,,,,,,
Ramos A.,Verdasco F.,"[('2012-02-17', 'U'), ('2012-08-30', 'N'), ('2013-06-19', 'N'), ('2014-07-10', 'N')]","[('2012-02-17', 'UW')]",2,3,1,4,1.0,0.15865525393145707,0.31731050786291415,,,,,,,
Carreno-Busta P.,Verdasco F.,"[('2014-07-11', 'N')]",[],1,,,,,,,,,,,,,
Sousa P.,Verdasco F.,"[('2018-07-18', 'N')]",[],1,,,,,,,,,,,,,
Stebe C.M.,Verdasco F.,"[('2011-07-21', 'N')]",[],1,,,,,,,,,,,,,
De Schepper K.,Verdasco F.,"[('2013-07-01', 'N'), ('2014-04-23', 'N')]",[],1,,,,,,,,,,,,,
Kudla D.,Verdasco F.,"[('2015-10-19', 'N'), ('2018-04-10', 'U')]","[('2018-04-10', 'UW')]",2,1,1,2,,,,,,,,,,
Verdasco F.,Wang J.,"[('2012-06-25', 'N')]",[],1,,,,,,,,,,,,,
Jaziri M.,Verdasco F.,"[('2016-01-05', 'N')]",[],1,,,,,,,,,,,,,
Pospisil V.,Verdasco F.,"[('2017-01-02', 'N')]",[],1,,,,,,,,,,,,,
Copil M.,Verdasco F.,"[('2019-02-07', 'N')]",[],1,,,,,,,,,,,,,
Goffin D.,Verdasco F.,"[('2013-01-14', 'N'), ('2013-05-05', 'N'), ('2015-08-19', 'N'), ('2016-04-13', 'N'), ('2017-01-04', 'U'), ('2017-05-16', 'N'), ('2019-07-08', 'N')]","[('2017-01-04', 'UL')]",3,6,1,7,0.6324555320336755,0.26354462843276916,0.5270892568655383,,,,,,,
Verdasco F.,Zopp J.,"[('2017-10-18', 'N')]",[],1,,,,,,,,,,,,,
Duckworth J.,Verdasco F.,"[('2015-03-14', 'N'), ('2015-03-28', 'N'), ('2020-10-26', 'N')]",[],1,,,,,,,,,,,,,
Sock J.,Verdasco F.,"[('2015-10-21', 'N'), ('2017-11-03', 'U')]","[('2017-11-03', 'UW')]",2,1,1,2,,,,,,,,,,
Johnson S.,Verdasco F.,"[('2013-04-10', 'N'), ('2014-04-10', 'N'), ('2016-05-23', 'N'), ('2016-08-25', 'U'), ('2017-04-14', 'U')]","[('2016-08-25', 'UL'), ('2017-04-14', 'UW')]",2,3,2,5,1.5275252316519465,0.06331522897380863,0.12663045794761726,,,,,,,
Delbonis F.,Verdasco F.,"[('2013-07-19', 'U'), ('2016-04-12', 'U')]","[('2013-07-19', 'UW'), ('2016-04-12', 'UL')]",1,,,,,,,,,,,,,
Elias G.,Verdasco F.,"[('2016-07-16', 'N')]",[],1,,,,,,,,,,,,,
Menendez-Maceiras A.,Verdasco F.,"[('2019-04-09', 'U')]","[('2019-04-09', 'UW')]",1,,,,,,,,,,,,,
Laaksonen H.,Verdasco F.,"[('2016-07-12', 'N')]",[],1,,,,,,,,,,,,,
Thiem D.,Verdasco F.,"[('2015-07-01', 'N'), ('2017-11-02', 'U'), ('2018-02-23', 'U'), ('2019-05-16', 'U'), ('2019-10-24', 'N')]","[('2017-11-02', 'UL'), ('2018-02-23', 'UL'), ('2019-05-16', 'UL')]",3,2,3,5,0.43643578047198467,0.3312602917700288,0.6625205835400576,,,,,,,
Andreozzi G.,Verdasco F.,"[('2018-05-30', 'N')]",[],1,,,,,,,,,,,,,
Pella G.,Verdasco F.,"[('2018-02-14', 'U'), ('2018-03-09', 'N')]","[('2018-02-14', 'UW')]",2,1,1,2,,,,,,,,,,
Schwartzman D.,Verdasco F.,"[('2016-05-16', 'U'), ('2018-02-25', 'N'), ('2018-02-28', 'N'), ('2019-10-01', 'N')]","[('2016-05-16', 'UW')]",2,3,1,4,1.0,0.15865525393145707,0.31731050786291415,,,,,,,
Pouille L.,Verdasco F.,"[('2016-10-11', 'N')]",[],1,,,,,,,,,,,,,
Melzer G.,Verdasco F.,"[('2015-02-06', 'N')]",[],1,,,,,,,,,,,,,
Struff J.L.,Verdasco F.,"[('2013-07-11', 'N'), ('2014-07-25', 'N')]",[],1,,,,,,,,,,,,,
Kyrgios N.,Verdasco F.,"[('2015-08-11', 'N'), ('2016-08-05', 'N')]",[],1,,,,,,,,,,,,,
Verdasco F.,Vesely J.,"[('2017-07-26', 'U'), ('2018-06-26', 'U')]","[('2017-07-26', 'UL'), ('2018-06-26', 'UL')]",1,,,,,,,,,,,,,
Edmund K.,Verdasco F.,"[('2019-05-13', 'U'), ('2019-07-03', 'U')]","[('2019-05-13', 'UL'), ('2019-07-03', 'UL')]",1,,,,,,,,,,,,,
Estrella Burgos V.,Verdasco F.,"[('2016-06-21', 'N')]",[],1,,,,,,,,,,,,,
Fucsovics M.,Verdasco F.,"[('2017-04-26', 'N')]",[],1,,,,,,,,,,,,,
Herbert P.H.,Verdasco F.,"[('2017-03-12', 'N'), ('2017-06-01', 'N'), ('2019-04-16', 'U')]","[('2019-04-16', 'UW')]",2,2,1,3,0.7071067811865469,0.2397500610934769,0.4795001221869538,,,,,,,
Chung H.,Verdasco F.,"[('2015-04-10', 'N'), ('2019-08-30', 'N')]",[],1,,,,,,,,,,,,,
Rola B.,Verdasco F.,"[('2014-08-25', 'N')]",[],1,,,,,,,,,,,,,
Dzumhur D.,Verdasco F.,"[('2018-05-15', 'U')]","[('2018-05-15', 'UW')]",1,,,,,,,,,,,,,
Coric B.,Verdasco F.,"[('2015-11-03', 'U'), ('2019-10-28', 'U')]","[('2015-11-03', 'UW'), ('2019-10-28', 'UL')]",1,,,,,,,,,,,,,
Daniel T.,Verdasco F.,"[('2015-05-25', 'N')]",[],1,,,,,,,,,,,,,
Garin C.,Verdasco F.,"[('2019-09-26', 'U')]","[('2019-09-26', 'UW')]",1,,,,,,,,,,,,,
Kokkinakis T.,Verdasco F.,"[('2018-03-26', 'N')]",[],1,,,,,,,,,,,,,
Khachanov K.,Verdasco F.,"[('2019-05-08', 'U'), ('2019-05-16', 'U')]","[('2019-05-08', 'UL'), ('2019-05-16', 'UL')]",1,,,,,,,,,,,,,
Basilashvili N.,Verdasco F.,"[('2019-10-22', 'U'), ('2020-01-23', 'N')]","[('2019-10-22', 'UL')]",2,1,1,2,,,,,,,,,,
Albot R.,Verdasco F.,"[('2016-04-21', 'N'), ('2019-01-16', 'N'), ('2019-05-06', 'N')]",[],1,,,,,,,,,,,,,
Verdasco F.,Ymer E.,"[('2017-07-18', 'N')]",[],1,,,,,,,,,,,,,
Olivo R.,Verdasco F.,"[('2016-02-04', 'U')]","[('2016-02-04', 'UW')]",1,,,,,,,,,,,,,
Verdasco F.,Zverev A.,"[('2017-05-09', 'N'), ('2017-05-30', 'U'), ('2019-10-29', 'N'), ('2020-01-25', 'N'), ('2020-10-15', 'N')]","[('2017-05-30', 'UW')]",3,4,1,5,0.8164965809277259,0.20710808912126266,0.4142161782425253,,,,,,,
Londero J.I.,Verdasco F.,"[('2019-06-26', 'N')]",[],1,,,,,,,,,,,,,
Gerasimov E.,Verdasco F.,"[('2019-02-19', 'N')]",[],1,,,,,,,,,,,,,
Rublev A.,Verdasco F.,"[('2015-04-21', 'U'), ('2017-10-31', 'N'), ('2018-01-03', 'U')]","[('2015-04-21', 'UW'), ('2018-01-03', 'UW')]",3,1,2,3,1.4142135623730956,0.07864960352514248,0.15729920705028497,,,,,,,
Jarry N.,Verdasco F.,"[('2018-08-01', 'U')]","[('2018-08-01', 'UW')]",1,,,,,,,,,,,,,
Nishioka Y.,Verdasco F.,"[('2018-05-27', 'N')]",[],1,,,,,,,,,,,,,
Tiafoe F.,Verdasco F.,"[('2018-07-03', 'U')]","[('2018-07-03', 'UW')]",1,,,,,,,,,,,,,
Marterer M.,Verdasco F.,"[('2018-01-18', 'U')]","[('2018-01-18', 'UW')]",1,,,,,,,,,,,,,
Djere L.,Verdasco F.,"[('2017-04-28', 'U')]","[('2017-04-28', 'UW')]",1,,,,,,,,,,,,,
Kovalik J.,Verdasco F.,"[('2019-07-31', 'N')]",[],1,,,,,,,,,,,,,
Fritz T.,Verdasco F.,"[('2016-08-24', 'N'), ('2018-03-12', 'U'), ('2019-10-06', 'N')]","[('2018-03-12', 'UW')]",3,2,1,3,1.4142135623730956,0.07864960352514248,0.15729920705028497,,,,,,,
Monteiro T.,Verdasco F.,"[('2018-02-13', 'N'), ('2018-07-25', 'U')]","[('2018-07-25', 'UW')]",2,1,1,2,,,,,,,,,,
Kicker N.,Verdasco F.,"[('2017-04-13', 'N'), ('2018-02-22', 'N')]",[],1,,,,,,,,,,,,,
Carreno Busta P.,Verdasco F.,"[('2016-10-26', 'N'), ('2018-03-27', 'N'), ('2018-07-20', 'U')]","[('2018-07-20', 'UL')]",2,2,1,3,0.7071067811865469,0.2397500610934769,0.4795001221869538,,,,,,,
Bautista Agut R.,Verdasco F.,"[('2017-03-01', 'U'), ('2018-01-16', 'U')]","[('2017-03-01', 'UL'), ('2018-01-16', 'UL')]",1,,,,,,,,,,,,,
Sonego L.,Verdasco F.,"[('2018-07-17', 'N'), ('2019-08-01', 'U')]","[('2019-08-01', 'UW')]",2,1,1,2,,,,,,,,,,
Medvedev D.,Verdasco F.,"[('2017-02-09', 'U'), ('2018-06-13', 'U'), ('2019-02-14', 'N'), ('2019-06-17', 'N')]","[('2017-02-09', 'UW'), ('2018-06-13', 'UL')]",2,2,2,4,1.224744871391589,0.11033568095992347,0.22067136191984693,,,,,,,
Barrere G.,Verdasco F.,"[('2017-02-07', 'N')]",[],1,,,,,,,,,,,,,
Escobedo E.,Verdasco F.,"[('2017-03-25', 'N'), ('2017-08-02', 'N')]",[],1,,,,,,,,,,,,,
De Minaur A.,Verdasco F.,"[('2018-01-09', 'U')]","[('2018-01-09', 'UW')]",1,,,,,,,,,,,,,
Tsitsipas S.,Verdasco F.,"[('2019-05-09', 'N')]",[],1,,,,,,,,,,,,,
Berrettini M.,Verdasco F.,"[('2019-02-08', 'U')]","[('2019-02-08', 'UW')]",1,,,,,,,,,,,,,
Majchrzak K.,Verdasco F.,"[('2019-07-01', 'U')]","[('2019-07-01', 'UL')]",1,,,,,,,,,,,,,
Moutet C.,Verdasco F.,"[('2020-01-10', 'U')]","[('2020-01-10', 'UW')]",1,,,,,,,,,,,,,
Kecmanovic M.,Verdasco F.,"[('2019-01-14', 'N')]",[],1,,,,,,,,,,,,,
Popyrin A.,Verdasco F.,"[('2019-09-24', 'N')]",[],1,,,,,,,,,,,,,
Hoang A.,Verdasco F.,"[('2019-05-30', 'U')]","[('2019-05-30', 'UW')]",1,,,,,,,,,,,,,
Lammer M.,Lopez F.,"[('2011-07-26', 'N')]",[],1,,,,,,,,,,,,,
Lopez F.,Vik R.,"[('2006-01-09', 'U')]","[('2006-01-09', 'UL')]",1,,,,,,,,,,,,,
Lopez F.,Monaco J.,"[('2007-08-14', 'U'), ('2009-05-11', 'N'), ('2011-04-26', 'U'), ('2013-06-19', 'N'), ('2016-04-09', 'U'), ('2016-09-28', 'N')]","[('2007-08-14', 'UL'), ('2011-04-26', 'UW'), ('2016-04-09', 'UL')]",6,3,3,6,1.8257418583505538,0.033944577430914495,0.06788915486182899,3,2,1,3,1.4142135623730956,0.07864960352514248,0.15729920705028497
Behrend T.,Lopez F.,"[('2006-01-16', 'N')]",[],1,,,,,,,,,,,,,
Lopez F.,Mayer F.,"[('2005-07-28', 'N'), ('2010-10-19', 'N'), ('2011-02-09', 'U'), ('2011-10-14', 'U'), ('2013-07-18', 'N')]","[('2011-02-09', 'UW'), ('2011-10-14', 'UW')]",3,3,2,5,0.43643578047198467,0.3312602917700288,0.6625205835400576,,,,,,,
Calleri A.,Lopez F.,"[('2008-10-06', 'N')]",[],1,,,,,,,,,,,,,
Lopez F.,Sanguinetti D.,"[('2005-08-23', 'N'), ('2005-10-25', 'U')]","[('2005-10-25', 'UL')]",2,1,1,2,,,,,,,,,,
Bjorkman J.,Lopez F.,"[('2006-06-22', 'U')]","[('2006-06-22', 'UW')]",1,,,,,,,,,,,,,
Lopez F.,Wawrinka S.,"[('2007-10-12', 'N'), ('2008-10-16', 'U'), ('2012-04-17', 'N'), ('2013-10-30', 'N'), ('2014-07-01', 'N'), ('2017-06-20', 'U'), ('2019-10-16', 'N')]","[('2008-10-16', 'UW'), ('2017-06-20', 'UW')]",5,5,2,7,1.2152872405003998,0.11212827833592959,0.22425655667185918,,,,,,,
Koubek S.,Lopez F.,"[('2007-01-31', 'U'), ('2007-10-11', 'N'), ('2007-10-18', 'N'), ('2010-02-22', 'U')]","[('2007-01-31', 'UW'), ('2010-02-22', 'UW')]",3,2,2,4,0.0,0.5,1.0,,,,,,,
Lopez F.,Starace P.,"[('2005-07-07', 'U')]","[('2005-07-07', 'UL')]",1,,,,,,,,,,,,,
Almagro N.,Lopez F.,"[('2011-07-29', 'N')]",[],1,,,,,,,,,,,,,
Goldstein P.,Lopez F.,"[('2006-06-21', 'N')]",[],1,,,,,,,,,,,,,
Lopez F.,di Mauro A.,"[('2005-07-27', 'N')]",[],1,,,,,,,,,,,,,
Lopez F.,Youzhny M.,"[('2011-10-05', 'N'), ('2014-05-07', 'U'), ('2014-10-10', 'N'), ('2016-06-07', 'U')]","[('2014-05-07', 'UW'), ('2016-06-07', 'UL')]",4,2,2,4,1.224744871391589,0.11033568095992347,0.22067136191984693,,,,,,,
Lopez F.,Robredo T.,"[('2007-04-24', 'N'), ('2015-08-10', 'N')]",[],1,,,,,,,,,,,,,
Lopez F.,Ventura S.,"[('2009-04-22', 'N')]",[],1,,,,,,,,,,,,,
Lopez F.,Simon G.,"[('2008-02-19', 'U'), ('2013-06-22', 'N'), ('2013-06-25', 'N'), ('2014-10-11', 'N'), ('2017-05-10', 'N'), ('2017-06-13', 'N'), ('2018-06-14', 'N'), ('2019-06-23', 'N'), ('2019-10-22', 'N')]","[('2008-02-19', 'UL')]",2,8,1,9,1.8708286933869704,0.03068441456970111,0.06136882913940222,1,1,0,1,,,
Falla A.,Lopez F.,"[('2011-01-18', 'N'), ('2012-10-09', 'N')]",[],1,,,,,,,,,,,,,
Berlocq C.,Lopez F.,"[('2007-07-17', 'N')]",[],1,,,,,,,,,,,,,
Lopez F.,Rochus O.,"[('2006-06-20', 'U'), ('2009-10-22', 'U')]","[('2006-06-20', 'UW'), ('2009-10-22', 'UL')]",1,,,,,,,,,,,,,
Benneteau J.,Lopez F.,"[('2009-02-09', 'U'), ('2010-06-10', 'N'), ('2011-03-11', 'U'), ('2012-01-11', 'N'), ('2013-06-13', 'N'), ('2013-10-22', 'U'), ('2014-03-13', 'N'), ('2016-08-12', 'N'), ('2017-02-08', 'N')]","[('2009-02-09', 'UW'), ('2011-03-11', 'UW'), ('2013-10-22', 'UW')]",6,6,3,9,0.8164965809277261,0.2071080891212626,0.4142161782425252,,,,,,,
Lopez F.,Tipsarevic J.,"[('2008-03-04', 'U'), ('2008-10-27', 'N'), ('2009-05-27', 'N'), ('2011-04-12', 'U'), ('2011-10-11', 'U')]","[('2008-03-04', 'UW'), ('2011-04-12', 'UW'), ('2011-10-11', 'UW')]",3,2,3,5,0.43643578047198467,0.3312602917700288,0.6625205835400576,,,,,,,
Kohlschreiber P.,Lopez F.,"[('2011-05-11', 'N'), ('2011-08-17', 'U'), ('2012-05-05', 'U'), ('2012-10-10', 'U'), ('2016-04-21', 'N')]","[('2011-08-17', 'UW'), ('2012-05-05', 'UW'), ('2012-10-10', 'UL')]",3,2,3,5,0.43643578047198467,0.3312602917700288,0.6625205835400576,,,,,,,
Lopez F.,Tursunov D.,"[('2007-10-04', 'U'), ('2008-03-30', 'N'), ('2008-07-24', 'N'), ('2009-02-18', 'U'), ('2011-06-06', 'N')]","[('2007-10-04', 'UW'), ('2009-02-18', 'UW')]",4,3,2,5,0.6546536707079772,0.25634538013096164,0.5126907602619233,,,,,,,
Lopez F.,Melzer J.,"[('2008-08-25', 'N'), ('2008-10-10', 'U'), ('2009-08-18', 'U'), ('2010-06-25', 'N'), ('2012-05-08', 'U')]","[('2008-10-10', 'UW'), ('2009-08-18', 'UL'), ('2012-05-08', 'UL')]",4,2,3,5,0.6546536707079772,0.25634538013096164,0.5126907602619233,,,,,,,
Lopez F.,Ramirez-Hidalgo R.,"[('2006-10-25', 'N')]",[],1,,,,,,,,,,,,,
Ginepri R.,Lopez F.,"[('2006-10-16', 'U'), ('2014-04-09', 'N')]","[('2006-10-16', 'UW')]",2,1,1,2,,,,,,,,,,
Lopez F.,Mathieu P.H.,"[('2007-06-11', 'U'), ('2007-07-12', 'N'), ('2010-03-14', 'U'), ('2012-10-16', 'N')]","[('2007-06-11', 'UL'), ('2010-03-14', 'UW')]",4,2,2,4,1.224744871391589,0.11033568095992347,0.22067136191984693,,,,,,,
Lopez F.,Ram R.,"[('2010-02-05', 'N'), ('2016-06-28', 'N')]",[],1,,,,,,,,,,,,,
Lopez F.,Srichaphan P.,"[('2006-09-27', 'N')]",[],1,,,,,,,,,,,,,
Lopez F.,Minar I.,"[('2008-05-12', 'U')]","[('2008-05-12', 'UL')]",1,,,,,,,,,,,,,
Beck K.,Lopez F.,"[('2009-06-22', 'U')]","[('2009-06-22', 'UW')]",1,,,,,,,,,,,,,
Lopez F.,Marach O.,"[('2005-10-13', 'N')]",[],1,,,,,,,,,,,,,
Lopez F.,Montanes A.,"[('2008-10-14', 'N'), ('2011-04-29', 'U'), ('2017-04-26', 'N')]","[('2011-04-29', 'UW')]",3,2,1,3,1.4142135623730956,0.07864960352514248,0.15729920705028497,,,,,,,
Bozoljac I.,Lopez F.,"[('2006-02-02', 'U')]","[('2006-02-02', 'UW')]",1,,,,,,,,,,,,,
Karlovic I.,Lopez F.,"[('2007-09-25', 'U'), ('2008-02-13', 'N'), ('2014-02-14', 'U'), ('2016-08-14', 'N'), ('2017-10-09', 'N'), ('2019-05-28', 'U')]","[('2007-09-25', 'UW'), ('2014-02-14', 'UW'), ('2019-05-28', 'UW')]",5,3,3,6,0.9128709291752769,0.18065521426308934,0.3613104285261787,,,,,,,
Djokovic N.,Lopez F.,"[('2007-01-17', 'N'), ('2007-03-28', 'N'), ('2011-02-23', 'N'), ('2011-05-01', 'N'), ('2012-10-11', 'N'), ('2015-09-09', 'N'), ('2015-10-15', 'N'), ('2016-03-17', 'N'), ('2017-05-11', 'N')]",[],1,,,,,,,,,,,,,
Koellerer D.,Lopez F.,"[('2009-10-29', 'N')]",[],1,,,,,,,,,,,,,
Hanescu V.,Lopez F.,"[('2006-01-02', 'N'), ('2006-04-18', 'U')]","[('2006-04-18', 'UL')]",2,1,1,2,,,,,,,,,,
Lopez F.,Malisse X.,"[('2005-10-31', 'N')]",[],1,,,,,,,,,,,,,
Chela J.I.,Lopez F.,"[('2011-03-26', 'N')]",[],1,,,,,,,,,,,,,
Lopez F.,Muller G.,"[('2006-01-18', 'N'), ('2009-01-19', 'U')]","[('2009-01-19', 'UL')]",2,1,1,2,,,,,,,,,,
Lopez F.,Mahut N.,"[('2007-02-28', 'N'), ('2012-02-28', 'N')]",[],1,,,,,,,,,,,,,
Kubot L.,Lopez F.,"[('2010-05-10', 'N'), ('2011-06-27', 'N'), ('2013-01-01', 'U')]","[('2013-01-01', 'UW')]",2,2,1,3,0.7071067811865469,0.2397500610934769,0.4795001221869538,,,,,,,
Lopez F.,Reynolds B.,"[('2008-06-27', 'N')]",[],1,,,,,,,,,,,,,
Clement A.,Lopez F.,"[('2009-11-10', 'U'), ('2010-11-08', 'U')]","[('2009-11-10', 'UW'), ('2010-11-08', 'UW')]",1,,,,,,,,,,,,,
El Aynaoui Y.,Lopez F.,"[('2005-08-09', 'U')]","[('2005-08-09', 'UW')]",1,,,,,,,,,,,,,
Grosjean S.,Lopez F.,"[('2005-10-17', 'N'), ('2006-03-25', 'N')]",[],1,,,,,,,,,,,,,
Johansson T.,Lopez F.,"[('2006-08-07', 'U')]","[('2006-08-07', 'UW')]",1,,,,,,,,,,,,,
Haas T.,Lopez F.,"[('2013-06-29', 'N')]",[],1,,,,,,,,,,,,,
Gonzalez F.,Lopez F.,"[('2006-04-19', 'N')]",[],1,,,,,,,,,,,,,
Ancic M.,Lopez F.,"[('2006-09-12', 'N')]",[],1,,,,,,,,,,,,,
Davydenko N.,Lopez F.,"[('2008-03-07', 'U'), ('2009-04-23', 'N'), ('2010-02-10', 'N')]","[('2008-03-07', 'UL')]",2,2,1,3,0.7071067811865469,0.2397500610934769,0.4795001221869538,,,,,,,
Lopez F.,Roddick A.,"[('2007-03-11', 'N'), ('2008-03-08', 'N'), ('2008-10-28', 'N'), ('2010-01-22', 'N'), ('2011-06-07', 'N'), ('2011-06-24', 'U')]","[('2011-06-24', 'UW')]",2,5,1,6,1.4142135623730956,0.07864960352514248,0.15729920705028497,,,,,,,
Baghdatis M.,Lopez F.,"[('2006-01-04', 'U'), ('2008-06-30', 'U'), ('2011-02-10', 'N'), ('2012-03-11', 'N')]","[('2006-01-04', 'UW'), ('2008-06-30', 'UL')]",2,2,2,4,1.224744871391589,0.11033568095992347,0.22067136191984693,,,,,,,
Gimelstob J.,Lopez F.,"[('2006-03-11', 'U'), ('2006-08-15', 'U')]","[('2006-03-11', 'UW'), ('2006-08-15', 'UW')]",1,,,,,,,,,,,,,
Llodra M.,Lopez F.,"[('2008-10-01', 'N'), ('2009-03-12', 'U'), ('2011-05-10', 'N'), ('2011-11-08', 'U')]","[('2009-03-12', 'UW'), ('2011-11-08', 'UL')]",4,2,2,4,1.224744871391589,0.11033568095992347,0.22067136191984693,,,,,,,
Henman T.,Lopez F.,"[('2006-02-27', 'N'), ('2007-03-01', 'U'), ('2007-06-28', 'U')]","[('2007-03-01', 'UL'), ('2007-06-28', 'UL')]",2,1,2,3,0.7071067811865469,0.2397500610934769,0.4795001221869538,,,,,,,
Fish M.,Lopez F.,"[('2008-10-22', 'U'), ('2009-06-11', 'N'), ('2010-03-29', 'N'), ('2010-06-12', 'N'), ('2011-08-11', 'N'), ('2012-08-14', 'N')]","[('2008-10-22', 'UL')]",2,5,1,6,1.4142135623730956,0.07864960352514248,0.15729920705028497,,,,,,,
Lopez F.,Stepanek R.,"[('2005-10-14', 'N'), ('2005-11-01', 'N'), ('2006-05-09', 'N'), ('2008-07-22', 'U'), ('2009-04-29', 'N'), ('2011-08-10', 'U'), ('2013-01-16', 'U')]","[('2008-07-22', 'UW'), ('2011-08-10', 'UW'), ('2013-01-16', 'UL')]",4,4,3,7,0.3638034375544997,0.35800239775216547,0.7160047955043309,,,,,,,
