player1,player2,match_results,results_set,upset_results,results_set_with_dates,upset_results_set_with_dates,or,p_value_fisher,expected_wins_p1,expected_wins_p2,actual_wins_p1,actual_wins_p2
Keys M.,Siegemund L.,['p1'],['N'],[],['27/06/2016'],['27/06/2016'],nan,1.0,0.836231884057971,0.16376811594202897,1,0
Keys M.,Kulichkova E.,['p1'],['N'],[],['02/07/2015'],['02/07/2015'],nan,1.0,0.7860962566844919,0.213903743315508,1,0
Kasatkina D.,Keys M.,['p2'],['N'],[],['21/01/2020'],['21/01/2020'],nan,1.0,0.1993299832495812,0.8006700167504187,0,1
Hibino N.,Keys M.,['p2'],['N'],[],['03/07/2017'],['03/07/2017'],nan,1.0,0.1591549295774648,0.8408450704225352,0,1
Keys M.,Sakkari M.,['p2'],['U'],['UL'],['24/01/2020'],['24/01/2020'],nan,1.0,0.690744920993228,0.309255079006772,0,1
Hon P.,Keys M.,['p2'],['N'],[],['31/05/2019'],['31/05/2019'],nan,1.0,0.12457142857142858,0.8754285714285716,0,1
Keys M.,Osaka N.,"['p1', 'p1', 'p2']","['N', 'N', 'U']",['UL'],"['02/09/2016', '01/06/2018', '07/09/2018']","['02/09/2016', '01/06/2018', '07/09/2018']",inf,1.0,2.001655856865355,0.9983441431346446,2,1
Duque-Marino M.,Keys M.,['p2'],['N'],[],['26/05/2016'],['26/05/2016'],nan,1.0,0.2495049504950495,0.7504950495049505,0,1
Alexandrova E.,Keys M.,['p2'],['N'],[],['18/01/2018'],['18/01/2018'],nan,1.0,0.18719999999999995,0.8128,0,1
Keys M.,Mertens E.,"['p1', 'p1']","['N', 'N']",[],"['30/08/2017', '19/01/2019']","['30/08/2017', '19/01/2019']",nan,1.0,1.3521912659355988,0.6478087340644012,2,0
Bogdan A.,Keys M.,['p2'],['N'],[],['20/01/2018'],['20/01/2018'],nan,1.0,0.13463892288861687,0.865361077111383,0,1
Kenin S.,Keys M.,['p2'],['N'],[],['31/08/2019'],['31/08/2019'],nan,1.0,0.39348370927318294,0.606516290726817,0,1
Day K.,Keys M.,['p2'],['N'],[],['01/09/2016'],['01/09/2016'],nan,1.0,0.10951893551688845,0.8904810644831116,0,1
Aiava D.,Keys M.,['p2'],['N'],[],['15/01/2019'],['15/01/2019'],nan,1.0,0.21153846153846154,0.7884615384615384,0,1
Blinkova A.,Keys M.,['p2'],['N'],[],['01/06/2019'],['01/06/2019'],nan,1.0,0.2390057361376673,0.7609942638623327,0,1
Buzarnescu M.,Keys M.,['p2'],['N'],[],['03/06/2018'],['03/06/2018'],nan,1.0,0.4111675126903554,0.5888324873096447,0,1
Keys M.,Pera B.,['p1'],['N'],[],['30/08/2018'],['30/08/2018'],nan,1.0,0.8177570093457944,0.1822429906542056,1,0
Dolehide C.,Keys M.,['p2'],['N'],[],['30/05/2018'],['30/05/2018'],nan,1.0,0.2585858585858586,0.7414141414141414,0,1
Keys M.,Potapova A.,['p1'],['N'],[],['17/01/2019'],['17/01/2019'],nan,1.0,0.7712177121771218,0.22878228782287824,1,0
