player1,player2,match_results,results_set,upset_results,results_set_with_dates,upset_results_set_with_dates,or,p_value_fisher,expected_wins_p1,expected_wins_p2,actual_wins_p1,actual_wins_p2
Lammer M.,Sabau R.,['p2'],['N'],[],['2005-07-05'],['2005-07-05'],nan,1.0,0.4429347826086957,0.5570652173913043,0,1
Sabau R.,Vik R.,['p1'],['U'],['UW'],['2006-06-12'],['2006-06-12'],nan,1.0,0.44421184844044376,0.5557881515595562,1,0
Calleri A.,Sabau R.,['p1'],['N'],[],['2005-10-26'],['2005-10-26'],nan,1.0,0.8152434540746187,0.18475654592538127,1,0
Sabau R.,Sanguinetti D.,['p2'],['U'],['UL'],['2005-09-12'],['2005-09-12'],nan,1.0,0.5297308796936495,0.4702691203063504,0,1
Sabau R.,Wawrinka S.,['p2'],['N'],[],['2005-07-09'],['2005-07-09'],nan,1.0,0.28184165232358005,0.71815834767642,0,1
Sabau R.,Starace P.,"['p1', 'p1']","['U', 'U']","['UW', 'UW']","['2005-07-08', '2006-02-27']","['2005-07-08', '2006-02-27']",0.0,0.3333333333333333,0.4943756486238174,1.505624351376183,2,0
Almagro N.,Sabau R.,['p1'],['N'],[],['2005-07-26'],['2005-07-26'],nan,1.0,0.6281706953148314,0.3718293046851686,1,0
Goldstein P.,Sabau R.,['p1'],['N'],[],['2006-07-18'],['2006-07-18'],nan,1.0,0.6603057058767683,0.33969429412323177,1,0
Sabau R.,Zabaleta M.,['p1'],['U'],['UW'],['2005-09-26'],['2005-09-26'],nan,1.0,0.3387876178173293,0.6612123821826708,1,0
Sabau R.,Seppi A.,"['p2', 'p2']","['N', 'N']",[],"['2005-09-29', '2005-10-04']","['2005-09-29', '2005-10-04']",nan,1.0,0.5925554825943251,1.4074445174056747,0,2
Hernandez O.,Sabau R.,['p2'],['N'],[],['2005-08-01'],['2005-08-01'],nan,1.0,0.38162988286159566,0.6183701171384043,0,1
Berlocq C.,Sabau R.,['p2'],['N'],[],['2005-07-19'],['2005-07-19'],nan,1.0,0.48834598524537576,0.5116540147546241,0,1
Monfils G.,Sabau R.,['p1'],['N'],[],['2006-05-02'],['2006-05-02'],nan,1.0,0.7500198208197891,0.24998017918021093,1,0
Marin J.A.,Sabau R.,['p1'],['N'],[],['2006-02-15'],['2006-02-15'],nan,1.0,0.6882149990920646,0.3117850009079354,1,0
Novak J.,Sabau R.,['p1'],['N'],[],['2005-07-20'],['2005-07-20'],nan,1.0,0.6143472560404569,0.3856527439595429,1,0
Gaudio G.,Sabau R.,['p1'],['N'],[],['2006-03-02'],['2006-03-02'],nan,1.0,0.8636518191091466,0.13634818089085343,1,0
Sabau R.,Volandri F.,['p2'],['N'],[],['2005-10-11'],['2005-10-11'],nan,1.0,0.42484342379958245,0.5751565762004176,0,1
Muller G.,Sabau R.,['p1'],['N'],[],['2006-01-03'],['2006-01-03'],nan,1.0,0.7698054009636573,0.23019459903634254,1,0
Ljubicic I.,Sabau R.,['p1'],['N'],[],['2006-06-14'],['2006-06-14'],nan,1.0,0.8476645147290186,0.1523354852709814,1,0
Patience O.,Sabau R.,['p1'],['N'],[],['2006-02-21'],['2006-02-21'],nan,1.0,0.6594569178323734,0.34054308216762663,1,0
Sabau R.,Vassallo-Arguello M.,['p2'],['N'],[],['2006-09-11'],['2006-09-11'],nan,1.0,0.3551701214721702,0.6448298785278298,0,1
Roitman S.,Sabau R.,['p1'],['N'],[],['2006-07-24'],['2006-07-24'],nan,1.0,0.6853369763205829,0.31466302367941706,1,0
Johansson J.,Vanek J.,['p2'],['U'],['UL'],['2005-07-05'],['2005-07-05'],nan,1.0,0.5131347578195768,0.48686524218042304,0,1
Saulnier C.,Vanek J.,['p1'],['N'],[],['2005-09-29'],['2005-09-29'],nan,1.0,0.6380227479133331,0.3619772520866669,1,0
Monaco J.,Vanek J.,"['p1', 'p1']","['N', 'N']",[],"['2007-02-12', '2008-05-22']","['2007-02-12', '2008-05-22']",nan,1.0,1.5456948617640291,0.45430513823597096,2,0
Behrend T.,Vanek J.,['p1'],['U'],['UW'],['2006-02-27'],['2006-02-27'],nan,1.0,0.47051044697170064,0.5294895530282994,1,0
Dlouhy L.,Vanek J.,"['p2', 'p2']","['U', 'U']","['UL', 'UL']","['2005-10-04', '2006-07-27']","['2005-10-04', '2006-07-27']",inf,0.3333333333333333,1.2024930879084974,0.7975069120915026,0,2
Bjorkman J.,Vanek J.,['p1'],['N'],[],['2006-06-21'],['2006-06-21'],nan,1.0,0.6315478825438985,0.36845211745610146,1,0
Vanek J.,Wawrinka S.,['p2'],['N'],[],['2007-07-20'],['2007-07-20'],nan,1.0,0.18910152448913398,0.8108984755108661,0,1
Starace P.,Vanek J.,['p1'],['N'],[],['2008-08-18'],['2008-08-18'],nan,1.0,0.6914584543869843,0.30854154561301567,1,0
Almagro N.,Vanek J.,['p1'],['N'],[],['2008-02-26'],['2008-02-26'],nan,1.0,0.765582347588717,0.23441765241128296,1,0
Serra F.,Vanek J.,"['p2', 'p2']","['U', 'U']","['UL', 'UL']","['2005-07-07', '2007-07-11']","['2005-07-07', '2007-07-11']",inf,0.3333333333333333,1.305916376867759,0.6940836231322407,0,2
Vanek J.,di Mauro A.,['p1'],['N'],[],['2006-08-01'],['2006-08-01'],nan,1.0,0.6535697172975563,0.3464302827024437,1,0
Vanek J.,Waske A.,['p2'],['U'],['UL'],['2006-04-11'],['2006-04-11'],nan,1.0,0.6025868627948263,0.39741313720517374,0,1
Martin A.,Vanek J.,['p1'],['N'],[],['2006-02-23'],['2006-02-23'],nan,1.0,0.6448699421965318,0.3551300578034682,1,0
Hernandez O.,Vanek J.,['p2'],['U'],['UL'],['2005-07-08'],['2005-07-08'],nan,1.0,0.553470423428662,0.44652957657133796,0,1
Vanek J.,Youzhny M.,['p2'],['N'],[],['2007-12-31'],['2007-12-31'],nan,1.0,0.16080731019955022,0.8391926898004498,0,1
Berdych T.,Vanek J.,"['p1', 'p1']","['N', 'N']",[],"['2005-07-09', '2007-10-03']","['2005-07-09', '2007-10-03']",nan,1.0,1.6141096978374887,0.3858903021625112,2,0
Massu N.,Vanek J.,['p1'],['N'],[],['2005-07-20'],['2005-07-20'],nan,1.0,0.7780673101625867,0.22193268983741327,1,0
Vanek J.,Ventura S.,['p1'],['N'],[],['2006-07-24'],['2006-07-24'],nan,1.0,0.7065217391304348,0.29347826086956524,1,0
Norman D.,Vanek J.,['p2'],['N'],[],['2005-07-18'],['2005-07-18'],nan,1.0,0.3323856905946458,0.6676143094053543,0,1
Phau B.,Vanek J.,['p1'],['U'],['UW'],['2006-04-28'],['2006-04-28'],nan,1.0,0.4092395748160262,0.5907604251839739,1,0
Berlocq C.,Vanek J.,['p2'],['U'],['UL'],['2008-02-18'],['2008-02-18'],nan,1.0,0.6573990175974057,0.3426009824025943,0,1
Monfils G.,Vanek J.,"['p1', 'p2']","['N', 'U']",['UL'],"['2007-07-12', '2007-07-18']","['2007-07-12', '2007-07-18']",inf,1.0,1.6872554655398737,0.3127445344601261,1,1
Andreev I.,Vanek J.,['p1'],['N'],[],['2008-02-21'],['2008-02-21'],nan,1.0,0.7884988534133004,0.21150114658669963,1,0
Melzer J.,Vanek J.,['p2'],['U'],['UL'],['2006-04-26'],['2006-04-26'],nan,1.0,0.6374969445123442,0.3625030554876558,0,1
Mathieu P.H.,Vanek J.,['p2'],['U'],['UL'],['2006-06-20'],['2006-06-20'],nan,1.0,0.7703259647808168,0.22967403521918323,0,1
Portas A.,Vanek J.,['p1'],['U'],['UW'],['2005-07-25'],['2005-07-25'],nan,1.0,0.3932767126074353,0.6067232873925648,1,0
Montanes A.,Vanek J.,['p2'],['U'],['UL'],['2006-02-20'],['2006-02-20'],nan,1.0,0.6342660775650467,0.36573392243495334,0,1
Karlovic I.,Vanek J.,['p1'],['N'],[],['2007-01-30'],['2007-01-30'],nan,1.0,0.7359360843423113,0.26406391565768883,1,0
Djokovic N.,Vanek J.,['p1'],['N'],[],['2006-07-29'],['2006-07-29'],nan,1.0,0.8449304174950298,0.1550695825049702,1,0
Pavel A.,Vanek J.,['p1'],['N'],[],['2005-10-24'],['2005-10-24'],nan,1.0,0.6611214685214399,0.3388785314785602,1,0
Vanek J.,Volandri F.,['p1'],['U'],['UW'],['2006-02-22'],['2006-02-22'],nan,1.0,0.3130013141795441,0.6869986858204559,1,0
Acasuso J.,Vanek J.,"['p1', 'p1']","['N', 'N']",[],"['2005-08-01', '2007-03-01']","['2005-08-01', '2007-03-01']",nan,1.0,1.453011402482816,0.546988597517184,2,0
Gonzalez F.,Vanek J.,['p1'],['N'],[],['2007-10-10'],['2007-10-10'],nan,1.0,0.8745660726683638,0.12543392733163622,1,0
Davydenko N.,Vanek J.,"['p1', 'p1']","['N', 'N']",[],"['2006-10-10', '2008-06-11']","['2006-10-10', '2008-06-11']",nan,1.0,1.7969654744114143,0.2030345255885857,2,0
Karanusic R.,Vanek J.,['p2'],['U'],['UL'],['2007-10-08'],['2007-10-08'],nan,1.0,0.5643019112406867,0.43569808875931315,0,1
Coria G.,Vanek J.,['p1'],['N'],[],['2006-02-14'],['2006-02-14'],nan,1.0,0.8873325341241298,0.11266746587587018,1,0
Lu Y.H.,Vanek J.,['p1'],['N'],[],['2007-09-25'],['2007-09-25'],nan,1.0,0.6006583945302608,0.3993416054697392,1,0
Amritraj P.,Vanek J.,['p2'],['N'],[],['2005-09-28'],['2005-09-28'],nan,1.0,0.3270918665886483,0.6729081334113517,0,1
Gremelmayr D.,Vanek J.,['p1'],['U'],['UW'],['2008-04-18'],['2008-04-18'],nan,1.0,0.4974375400384368,0.5025624599615631,1,0
Stepanek R.,Vanek J.,['p1'],['N'],[],['2005-10-06'],['2005-10-06'],nan,1.0,0.773414797705089,0.22658520229491094,1,0
Ljubicic I.,Vanek J.,['p1'],['N'],[],['2006-01-05'],['2006-01-05'],nan,1.0,0.872722195070865,0.12727780492913496,1,0
Berrer M.,Vanek J.,['p2'],['N'],[],['2008-04-17'],['2008-04-17'],nan,1.0,0.4121882231936231,0.587811776806377,0,1
Fognini F.,Vanek J.,['p1'],['N'],[],['2008-02-11'],['2008-02-11'],nan,1.0,0.6883434471515262,0.31165655284847393,1,0
Fish M.,Vanek J.,['p1'],['N'],[],['2006-10-24'],['2006-10-24'],nan,1.0,0.8118581670218948,0.18814183297810502,1,0
Vanek J.,Vassallo-Arguello M.,['p1'],['U'],['UW'],['2007-02-27'],['2007-02-27'],nan,1.0,0.3182549533397692,0.6817450466602307,1,0
Przysiezny M.,Vanek J.,['p1'],['U'],['UW'],['2006-08-03'],['2006-08-03'],nan,1.0,0.2640959303519363,0.7359040696480638,1,0
Cipolla F.,Vanek J.,['p1'],['U'],['UW'],['2008-07-08'],['2008-07-08'],nan,1.0,0.40809331355195166,0.5919066864480483,1,0
Troicki V.,Vanek J.,['p1'],['N'],[],['2008-07-15'],['2008-07-15'],nan,1.0,0.6191542288557215,0.38084577114427864,1,0
Canas G.,Vanek J.,['p1'],['N'],[],['2007-04-25'],['2007-04-25'],nan,1.0,0.8936475654982654,0.10635243450173465,1,0
Chardy J.,Vanek J.,['p1'],['N'],[],['2009-02-03'],['2009-02-03'],nan,1.0,0.7921519252964012,0.2078480747035988,1,0
Petzschner P.,Vanek J.,['p2'],['N'],[],['2008-04-15'],['2008-04-15'],nan,1.0,0.37382110592673484,0.6261788940732652,0,1
Dancevic F.,Vik R.,['p2'],['U'],['UL'],['2005-07-05'],['2005-07-05'],nan,1.0,0.5721614406114223,0.42783855938857773,0,1
Dancevic F.,Lopez F.,['p1'],['U'],['UW'],['2011-02-02'],['2011-02-02'],nan,1.0,0.3239436619718309,0.676056338028169,1,0
Dancevic F.,Mayer F.,['p2'],['N'],[],['2007-01-03'],['2007-01-03'],nan,1.0,0.46623151023845877,0.5337684897615413,0,1
Dancevic F.,Kim K.,['p1'],['N'],[],['2007-07-09'],['2007-07-09'],nan,1.0,0.6940960026760328,0.3059039973239672,1,0
Dancevic F.,Wawrinka S.,['p2'],['N'],[],['2010-08-11'],['2010-08-11'],nan,1.0,0.249003984063745,0.7509960159362549,0,1
Dancevic F.,Waske A.,['p1'],['N'],[],['2007-03-10'],['2007-03-10'],nan,1.0,0.55005500550055,0.44994499449944986,1,0
Dancevic F.,Garcia-Lopez G.,['p1'],['N'],[],['2006-10-09'],['2006-10-09'],nan,1.0,0.5495023572551073,0.45049764274489257,1,0
Dancevic F.,Hernandez O.,['p2'],['N'],[],['2008-05-20'],['2008-05-20'],nan,1.0,0.2303370786516854,0.7696629213483147,0,1
Dancevic F.,Simon G.,['p2'],['N'],[],['2009-08-11'],['2009-08-11'],nan,1.0,0.42342812418471176,0.5765718758152883,0,1
Dancevic F.,Vliegen K.,['p2'],['N'],[],['2006-10-11'],['2006-10-11'],nan,1.0,0.3578026251823043,0.6421973748176957,0,1
Burgsmuller L.,Dancevic F.,['p2'],['N'],[],['2006-09-26'],['2006-09-26'],nan,1.0,0.43103113470127513,0.5689688652987248,0,1
Dancevic F.,Kohlschreiber P.,['p1'],['U'],['UW'],['2009-03-25'],['2009-03-25'],nan,1.0,0.29969610296746513,0.7003038970325348,1,0
Dancevic F.,Tursunov D.,"['p2', 'p2', 'p2', 'p1']","['N', 'N', 'N', 'U']",['UW'],"['2007-06-13', '2007-07-29', '2009-06-20', '2009-07-24']","['2007-06-13', '2007-07-29', '2009-06-20', '2009-07-24']",1.5,1.0,1.362379585738035,2.637620414261965,1,3
Carlsen K.,Dancevic F.,['p2'],['U'],['UL'],['2006-06-12'],['2006-06-12'],nan,1.0,0.6101967081493376,0.3898032918506624,0,1
Andreev I.,Dancevic F.,"['p1', 'p2']","['N', 'U']",['UL'],"['2009-01-12', '2009-06-16']","['2009-01-12', '2009-06-16']",inf,1.0,1.2059254563939756,0.7940745436060241,1,1
Dancevic F.,Schuettler R.,['p2'],['U'],['UL'],['2007-10-03'],['2007-10-03'],nan,1.0,0.6100316312697697,0.38996836873023044,0,1
Dancevic F.,Mathieu P.H.,['p2'],['N'],[],['2007-10-23'],['2007-10-23'],nan,1.0,0.2633946830265849,0.7366053169734151,0,1
Dancevic F.,Verdasco F.,"['p1', 'p2']","['U', 'N']",['UW'],"['2007-08-09', '2007-09-27']","['2007-08-09', '2007-09-27']",0.0,1.0,0.820611430869212,1.1793885691307882,1,1
Dancevic F.,Nieminen J.,"['p2', 'p2', 'p2']","['N', 'N', 'N']",[],"['2006-08-10', '2006-09-28', '2008-01-03']","['2006-08-10', '2006-09-28', '2008-01-03']",nan,1.0,0.77736700300539,2.22263299699461,0,3
Dancevic F.,Lee H.T.,['p2'],['N'],[],['2006-08-02'],['2006-08-02'],nan,1.0,0.3856928464232116,0.6143071535767883,0,1
Dancevic F.,Karlovic I.,['p2'],['N'],[],['2016-07-13'],['2016-07-13'],nan,1.0,0.2676348547717842,0.7323651452282157,0,1
Dancevic F.,Djokovic N.,"['p2', 'p2']","['N', 'N']",[],"['2008-07-23', '2009-03-27']","['2008-07-23', '2009-03-27']",nan,1.0,0.25095337639477444,1.7490466236052256,0,2
Dancevic F.,Malisse X.,['p2'],['N'],[],['2005-08-09'],['2005-08-09'],nan,1.0,0.20749026896237333,0.7925097310376267,0,1
Blake J.,Dancevic F.,['p1'],['N'],[],['2007-10-11'],['2007-10-11'],nan,1.0,0.7379788101059496,0.26202118989405054,1,0
Dancevic F.,Mahut N.,['p1'],['U'],['UW'],['2010-07-07'],['2010-07-07'],nan,1.0,0.34457831325301197,0.655421686746988,1,0
Dancevic F.,Kubot L.,['p2'],['U'],['UL'],['2013-03-21'],['2013-03-21'],nan,1.0,0.5499999999999999,0.45000000000000007,0,1
Dancevic F.,Reynolds B.,"['p2', 'p1']","['N', 'N']",[],"['2008-07-15', '2009-07-20']","['2008-07-15', '2009-07-20']",inf,1.0,1.2013321467563327,0.7986678532436673,1,1
Dancevic F.,Santoro F.,"['p2', 'p1']","['N', 'U']",['UW'],"['2007-07-12', '2009-06-19']","['2007-07-12', '2009-06-19']",0.0,1.0,0.7763069297812659,1.2236930702187343,1,1
Dancevic F.,Johansson T.,['p2'],['N'],[],['2006-10-24'],['2006-10-24'],nan,1.0,0.36736196319018405,0.6326380368098159,0,1
Dancevic F.,Haas T.,['p2'],['N'],[],['2009-08-05'],['2009-08-05'],nan,1.0,0.2466189339697693,0.7533810660302307,0,1
Dancevic F.,Murray A.,['p2'],['N'],[],['2007-02-22'],['2007-02-22'],nan,1.0,0.1328221378292736,0.8671778621707263,0,1
Dancevic F.,Gonzalez F.,['p2'],['N'],[],['2007-03-11'],['2007-03-11'],nan,1.0,0.18838709677419352,0.8116129032258064,0,1
Ancic M.,Dancevic F.,['p2'],['U'],['UL'],['2008-07-22'],['2008-07-22'],nan,1.0,0.7351015062213491,0.26489849377865093,0,1
Dancevic F.,Roddick A.,"['p2', 'p2', 'p1']","['N', 'N', 'U']",['UW'],"['2006-06-14', '2007-02-15', '2007-07-28']","['2006-06-14', '2007-02-15', '2007-07-28']",0.0,1.0,0.38817965902557383,2.6118203409744263,1,2
Baghdatis M.,Dancevic F.,"['p1', 'p1']","['N', 'U']",['UW'],"['2007-01-31', '2009-07-28']","['2007-01-31', '2009-07-28']",nan,1.0,1.1948088090274678,0.8051911909725322,2,0
Dancevic F.,Wessels P.,['p1'],['N'],[],['2007-10-10'],['2007-10-10'],nan,1.0,0.6309676149227286,0.36903238507727143,1,0
Dancevic F.,Lu Y.H.,['p1'],['U'],['UW'],['2013-08-06'],['2013-08-06'],nan,1.0,0.4186046511627907,0.5813953488372093,1,0
Dancevic F.,Daniel M.,['p1'],['N'],[],['2006-10-02'],['2006-10-02'],nan,1.0,0.6698564593301436,0.33014354066985646,1,0
Amritraj P.,Dancevic F.,['p1'],['U'],['UW'],['2008-07-12'],['2008-07-12'],nan,1.0,0.31679005575358743,0.6832099442464125,1,0
Dancevic F.,Kunitsyn I.,"['p1', 'p1']","['N', 'N']",[],"['2007-07-27', '2008-07-10']","['2007-07-27', '2008-07-10']",nan,1.0,1.2028930944600174,0.7971069055399826,2,0
Dancevic F.,Henman T.,['p2'],['N'],[],['2006-10-03'],['2006-10-03'],nan,1.0,0.26601331513873383,0.7339866848612662,0,1
Dancevic F.,Gicquel M.,['p1'],['U'],['UW'],['2010-07-05'],['2010-07-05'],nan,1.0,0.46153846153846156,0.5384615384615384,1,0
Dancevic F.,Stakhovsky S.,['p2'],['U'],['UL'],['2009-07-09'],['2009-07-09'],nan,1.0,0.6549953992929439,0.3450046007070561,0,1
Dancevic F.,Del Potro J.M.,"['p1', 'p1']","['U', 'U']","['UW', 'UW']","['2007-07-25', '2007-09-25']","['2007-07-25', '2007-09-25']",0.0,0.3333333333333333,0.7803335336170445,1.2196664663829553,2,0
Dancevic F.,Fish M.,"['p2', 'p2', 'p2']","['N', 'N', 'N']",[],"['2009-02-25', '2010-07-09', '2012-03-24']","['2009-02-25', '2010-07-09', '2012-03-24']",nan,1.0,0.7962198870470678,2.2037801129529324,0,3
Dancevic F.,Nadal R.,['p2'],['N'],[],['2007-08-11'],['2007-08-11'],nan,1.0,0.10102299354199606,0.8989770064580039,0,1
Dancevic F.,Gasquet R.,['p2'],['N'],[],['2007-01-04'],['2007-01-04'],nan,1.0,0.11936292451365321,0.8806370754863467,0,1
Bolelli S.,Dancevic F.,['p2'],['N'],[],['2008-01-01'],['2008-01-01'],nan,1.0,0.41427542939421985,0.5857245706057802,0,1
Becker B.,Dancevic F.,"['p2', 'p2']","['U', 'U']","['UL', 'UL']","['2007-07-23', '2009-07-23']","['2007-07-23', '2009-07-23']",inf,0.3333333333333333,1.1306332143948157,0.8693667856051843,0,2
Dancevic F.,Querrey S.,"['p2', 'p2']","['N', 'N']",[],"['2009-07-25', '2016-07-26']","['2009-07-25', '2016-07-26']",nan,1.0,0.5223311083275489,1.477668891672451,0,2
Dancevic F.,Roitman S.,['p1'],['N'],[],['2007-06-12'],['2007-06-12'],nan,1.0,0.806440990516333,0.19355900948366705,1,0
Dancevic F.,Haase R.,['p2'],['N'],[],['2011-01-04'],['2011-01-04'],nan,1.0,0.31786542923433875,0.6821345707656613,0,1
Andujar P.,Dancevic F.,['p1'],['N'],[],['2015-08-11'],['2015-08-11'],nan,1.0,0.6040609137055837,0.39593908629441626,1,0
Chardy J.,Dancevic F.,['p2'],['N'],[],['2012-03-22'],['2012-03-22'],nan,1.0,0.49066666666666664,0.5093333333333333,0,1
Dancevic F.,Giraldo S.,['p1'],['N'],[],['2009-08-03'],['2009-08-03'],nan,1.0,0.7040376671256607,0.2959623328743392,1,0
Dancevic F.,Young D.,"['p2', 'p2']","['N', 'N']",[],"['2014-08-05', '2014-08-19']","['2014-08-05', '2014-08-19']",nan,1.0,0.7027777777777777,1.297222222222222,0,2
Dancevic F.,Odesnik W.,['p1'],['N'],[],['2007-08-08'],['2007-08-08'],nan,1.0,0.6679469764391774,0.3320530235608225,1,0
Dancevic F.,Sela D.,['p2'],['N'],[],['2012-07-09'],['2012-07-09'],nan,1.0,0.4397905759162304,0.5602094240837696,0,1
Dancevic F.,Kukushkin M.,"['p2', 'p1']","['U', 'U']","['UL', 'UW']","['2012-08-07', '2016-06-21']","['2012-08-07', '2016-06-21']",0.0,1.0,0.9798033734334266,1.0201966265665734,1,1
Dancevic F.,Ward J.,['p1'],['N'],[],['2009-06-17'],['2009-06-17'],nan,1.0,0.778073482664301,0.221926517335699,1,0
Dancevic F.,Evans B.,['p1'],['N'],[],['2008-07-09'],['2008-07-09'],nan,1.0,0.681225106441423,0.31877489355857713,1,0
Dancevic F.,Mayer L.,['p1'],['N'],[],['2009-06-18'],['2009-06-18'],nan,1.0,0.5904900031078422,0.4095099968921579,1,0
Dancevic F.,Sijsling I.,['p2'],['N'],[],['2015-02-04'],['2015-02-04'],nan,1.0,0.46684350132625996,0.53315649867374,0,1
Dancevic F.,Mannarino A.,['p2'],['U'],['UL'],['2011-02-04'],['2011-02-04'],nan,1.0,0.5306666666666666,0.4693333333333332,0,1
Dancevic F.,Janowicz J.,['p2'],['N'],[],['2013-08-07'],['2013-08-07'],nan,1.0,0.2910284463894967,0.7089715536105032,0,1
Dancevic F.,Dolgopolov O.,"['p2', 'p2']","['N', 'N']",[],"['2015-03-13', '2016-06-22']","['2015-03-13', '2016-06-22']",nan,1.0,0.4230445127391692,1.5769554872608307,0,2
Dancevic F.,Harrison R.,['p1'],['N'],[],['2016-07-12'],['2016-07-12'],nan,1.0,0.5421052631578948,0.4578947368421053,1,0
Dancevic F.,Paire B.,['p2'],['N'],[],['2014-07-28'],['2014-07-28'],nan,1.0,0.3924050632911393,0.6075949367088608,0,1
Dancevic F.,Novikov D.,['p2'],['N'],[],['2017-07-19'],['2017-07-19'],nan,1.0,0.41902313624678666,0.5809768637532133,0,1
Dancevic F.,Sandgren T.,['p1'],['N'],[],['2017-07-18'],['2017-07-18'],nan,1.0,0.5263157894736842,0.47368421052631576,1,0
Blake J.,Dupuis A.,"['p2', 'p2']","['U', 'U']","['UL', 'UL']","['2005-07-05', '2006-04-12']","['2005-07-05', '2006-04-12']",inf,0.3333333333333333,1.4181670084357962,0.5818329915642038,0,2
Blake J.,Wang Y.T.,['p2'],['U'],['UL'],['2006-02-15'],['2006-02-15'],nan,1.0,0.8712647467445311,0.12873525325546892,0,1
Blake J.,Mello R.,"['p1', 'p1']","['N', 'N']",[],"['2007-07-27', '2011-02-15']","['2007-07-27', '2011-02-15']",nan,1.0,1.470814104748041,0.529185895251959,2,0
Blake J.,Lopez F.,"['p1', 'p2', 'p2']","['N', 'U', 'U']","['UL', 'UL']","['2005-08-28', '2008-10-24', '2010-07-30']","['2005-08-28', '2008-10-24', '2010-07-30']",2.0,1.0,1.6754778689391512,1.3245221310608486,1,2
Blake J.,Monaco J.,['p1'],['N'],[],['2007-04-14'],['2007-04-14'],nan,1.0,0.6599297846095455,0.34007021539045446,1,0
Blake J.,Mayer F.,"['p1', 'p1', 'p2', 'p1']","['N', 'N', 'U', 'N']",['UL'],"['2007-02-03', '2009-10-06', '2012-09-19', '2013-02-19']","['2007-02-03', '2009-10-06', '2012-09-19', '2013-02-19']",0.6666666666666666,1.0,2.731736804507119,1.2682631954928807,3,1
Blake J.,Kim K.,"['p1', 'p1']","['N', 'N']",[],"['2006-08-02', '2007-01-09']","['2006-08-02', '2007-01-09']",nan,1.0,1.696369636378433,0.30363036362156703,2,0
Blake J.,Calleri A.,"['p1', 'p1']","['N', 'N']",[],"['2007-08-23', '2008-04-19']","['2007-08-23', '2008-04-19']",nan,1.0,1.39366051335395,0.6063394866460499,2,0
Blake J.,Zib T.,['p1'],['N'],[],['2005-08-05'],['2005-08-05'],nan,1.0,0.7075368050977807,0.2924631949022193,1,0
Blake J.,Sanguinetti D.,"['p1', 'p1']","['N', 'N']",[],"['2006-01-09', '2007-04-11']","['2006-01-09', '2007-04-11']",nan,1.0,1.5412971358854837,0.45870286411451616,2,0
Bjorkman J.,Blake J.,"['p2', 'p2']","['N', 'N']",[],"['2007-10-09', '2008-07-24']","['2007-10-09', '2008-07-24']",nan,1.0,0.35421385120003,1.64578614879997,0,2
Almagro N.,Blake J.,['p1'],['U'],['UW'],['2010-03-17'],['2010-03-17'],nan,1.0,0.3373493975903614,0.6626506024096386,1,0
Blake J.,Goldstein P.,['p1'],['N'],[],['2007-07-20'],['2007-07-20'],nan,1.0,0.849671442421631,0.15032855757836908,1,0
Blake J.,Serra F.,"['p2', 'p1', 'p2', 'p1', 'p1']","['N', 'N', 'U', 'N', 'N']",['UL'],"['2006-05-08', '2007-03-12', '2007-03-23', '2009-02-13', '2009-05-08']","['2006-05-08', '2007-03-12', '2007-03-23', '2009-02-13', '2009-05-08']",2.0,1.0,3.426286678032845,1.5737133219671546,3,2
Blake J.,Zabaleta M.,['p2'],['U'],['UL'],['2007-04-15'],['2007-04-15'],nan,1.0,0.6587565258661604,0.3412434741338396,0,1
Blake J.,Seppi A.,"['p2', 'p1', 'p1']","['U', 'N', 'U']","['UL', 'UW']","['2006-01-04', '2008-03-28', '2008-05-07']","['2006-01-04', '2008-03-28', '2008-05-07']",inf,1.0,2.0975136991744643,0.9024863008255359,2,1
Blake J.,Martin A.,"['p1', 'p1']","['N', 'N']",[],"['2005-10-14', '2006-01-03']","['2005-10-14', '2006-01-03']",nan,1.0,1.6093345955580833,0.39066540444191683,2,0
Blake J.,Garcia-Lopez G.,"['p1', 'p2']","['N', 'U']",['UL'],"['2005-10-11', '2011-10-25']","['2005-10-11', '2011-10-25']",inf,1.0,1.4792576322881996,0.5207423677118002,1,1
Blake J.,Hernandez O.,"['p1', 'p1', 'p1']","['N', 'N', 'N']",[],"['2007-10-24', '2008-04-19', '2008-10-23']","['2007-10-24', '2008-04-19', '2008-10-23']",nan,1.0,2.534784687775539,0.46521531222446105,3,0
Blake J.,Youzhny M.,['p1'],['N'],[],['2009-06-12'],['2009-06-12'],nan,1.0,0.581600373385884,0.4183996266141161,1,0
Blake J.,Ferrero J.C.,"['p2', 'p1']","['U', 'N']",['UL'],"['2006-08-16', '2007-08-17']","['2006-08-16', '2007-08-17']",inf,1.0,1.3317815888621989,0.668218411137801,1,1
Berdych T.,Blake J.,['p1'],['U'],['UW'],['2009-03-30'],['2009-03-30'],nan,1.0,0.4678518203108367,0.5321481796891633,1,0
Blake J.,Massu N.,['p2'],['N'],[],['2007-05-09'],['2007-05-09'],nan,1.0,0.46140507592874785,0.5385949240712522,0,1
Blake J.,Robredo T.,['p1'],['N'],[],['2006-03-14'],['2006-03-14'],nan,1.0,0.5804695125083474,0.4195304874916525,1,0
Blake J.,Spadea V.,"['p1', 'p1']","['N', 'N']",[],"['2007-07-20', '2009-02-12']","['2007-07-20', '2009-02-12']",nan,1.0,1.488505118370359,0.5114948816296411,2,0
