player1,player2,match_results,results_set,upset_results,results_set_with_dates,upset_results_set_with_dates,or,p_value_fisher,expected_wins_p1,expected_wins_p2,actual_wins_p1,actual_wins_p2
Bemelmans R.,Roger-Vasselin E.,['p2'],['U'],['UL'],['2013-01-14'],['2013-01-14'],nan,1.0,0.5461741424802111,0.45382585751978893,0,1
Jaziri M.,Roger-Vasselin E.,['p1'],['U'],['UW'],['2015-01-21'],['2015-01-21'],nan,1.0,0.3703703703703704,0.6296296296296295,1,0
Pospisil V.,Roger-Vasselin E.,['p2'],['N'],[],['2012-05-27'],['2012-05-27'],nan,1.0,0.19966159052453464,0.8003384094754653,0,1
Goffin D.,Roger-Vasselin E.,['p1'],['N'],[],['2016-06-30'],['2016-06-30'],nan,1.0,0.8609355246523389,0.1390644753476612,1,0
Alund M.,Roger-Vasselin E.,['p2'],['N'],[],['2013-05-27'],['2013-05-27'],nan,1.0,0.26819126819126826,0.7318087318087318,0,1
Nishikori K.,Zemlja G.,['p1'],['N'],[],['2013-05-30'],['2013-05-30'],nan,1.0,0.8328445747800587,0.16715542521994137,1,0
Dimitrov G.,Zemlja G.,['p2'],['U'],['UL'],['2013-06-28'],['2013-06-28'],nan,1.0,0.8115942028985508,0.18840579710144925,0,1
Stebe C.M.,Zemlja G.,['p2'],['N'],[],['2012-08-31'],['2012-08-31'],nan,1.0,0.49468085106382986,0.5053191489361702,0,1
Kubot L.,Mayer L.,['p2'],['U'],['UL'],['2012-08-29'],['2012-08-29'],nan,1.0,0.6372549019607844,0.3627450980392157,0,1
Fognini F.,Mayer L.,['p1'],['N'],[],['2019-01-17'],['2019-01-17'],nan,1.0,0.5969773299748111,0.4030226700251889,1,0
Mayer L.,Nishikori K.,"['p2', 'p2']","['N', 'N']",[],"['2013-06-27', '2014-08-30']","['2013-06-27', '2014-08-30']",nan,1.0,0.3797073013525938,1.6202926986474062,0,2
Mayer L.,Tomic B.,['p2'],['N'],[],['2013-01-15'],['2013-01-15'],nan,1.0,0.10674723061430012,0.8932527693857,0,1
